Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
chiba,شيبـــــــة,0.0,26,0.0,1.00772,0.131075,0.959643,0.0,0.053721,0.876322,0.0789992,1.50778,0.44272,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-11-15 00:00:00
masri,مصــــــري,0.000723967,27,0.0156,4.90923,0.0377432,0.263778,0.064311,0.222436,0.53555,0.267772,1.0228,4.52018,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-11-15 00:00:00
lebna,لبنــــــــة,0.00895242,28,0.004,6.73316,0.999588,2.46491,0.052,0.526967,2.41617,0.770836,2.95461,11.6737,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-11-15 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.825618,0.00373823,0.0703174,0.0,0.0,0.258733,0.0160534,0.670075,0.605517,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-11-15 00:00:00
abid,العبيـــــــد,0.0,30,0.0,3.40652,0.141206,2.64329,0.0,0.1213,1.04079,0.203517,1.03292,3.82178,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-11-15 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.8246,1.11216,10.1527,0.2458,1.731,14.3448,20.626,64.993,14.1769,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-11-14 00:00:00
sarrat,سراط,0.0,36,0.0,8.40951,0.0,6.13477,0.054121,2.48897,3.098,,5.98173,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-11-14 00:00:00
benmetir,بنيمطيــر,0.00431622,2,0.02246,9.142,0.00431622,1.86787,0.31444,1.74301,2.85609,0.166901,2.25722,19.105,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-11-14 00:00:00
kasseb,كســاب,0.0115681,3,0.081216,19.9026,0.187347,1.86597,1.18368,6.45408,3.56234,0.561489,3.01543,30.5138,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-11-14 00:00:00
barbara,بربرة,0.0,4,0.0,40.8643,0.253795,12.0022,0.107484,10.1932,6.0035,1.60999,4.47139,43.0449,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-11-14 00:00:00
sidisalem,سيدي ســــالم,0.248577,5,0.44066,96.3323,2.92438,12.5055,5.11984,41.4481,14.0,15.9479,33.1663,235.998,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-11-14 00:00:00
bouheurtma,بو هرتمـــــه,0.04503,6,0.10524,19.0953,0.195928,5.94447,1.64287,13.7223,4.76869,1.89643,4.92042,19.7752,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-11-14 00:00:00
joumine,جوميــــــن,0.0177828,7,0.097999,27.3655,0.640055,4.65095,1.39975,8.01288,3.36585,0.875855,3.27157,26.7199,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-11-14 00:00:00
ghezala,غزالـــــــة,0.00818008,8,0.0,4.26907,0.0573571,0.398976,0.0,0.6515,0.368189,0.185735,0.452913,4.57718,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-11-14 00:00:00
melah,المالح,0.0156017,33,0.0,5.8186,0.232295,3.09169,0.0,0.0,2.26,0.0024611,2.79467,10.692,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-11-14 00:00:00
tine,الطين,0.0162766,34,0.0,4.15,0.0374462,0.904489,0.0,0.0,1.67,,2.82933,8.3231,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-11-14 00:00:00
sejnane,سجنــــــان,0.203616,9,0.732239,97.1757,3.07748,23.663,10.2266,54.5719,10.0996,12.9829,7.99516,85.4295,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-11-14 00:00:00
zarga,الزرقة,0.0,10,0.0171,11.98,0.00482133,1.67118,0.177,2.2807,1.72,0.0810691,1.21267,13.085,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-11-14 00:00:00
kebir,الكبير,0.015929,31,0.0,5.5516,0.0345542,1.59846,0.0,1.5984,2.49617,0.322997,4.57809,5.8708,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-11-14 00:00:00
moula,المولى,0.0163736,32,0.0,25.6041,0.0528473,0.890754,0.0,0.0,2.53747,0.434132,4.95394,24.9862,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-11-14 00:00:00
selbarrak,سيدي البــــراق,0.156685,11,0.3618,181.244,1.62893,25.9552,4.83673,38.099,22.5991,8.87731,18.1469,173.539,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-11-14 00:00:00
ziatine,الزياتين,0.0456688,12,0.067715,17.3228,0.129742,2.78883,0.563302,3.49894,2.95,0.983172,3.67667,19.7872,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-11-14 00:00:00
gamgoum,القمقوم,0.0,13,0.0,17.7653,0.0564817,1.81841,0.0367,0.6685,1.41945,0.246537,0.825635,16.82,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-11-14 00:00:00
harka,الحركة,0.0,35,0.0,28.4393,0.112707,2.77152,0.0,0.0,2.95,,3.42667,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-11-14 00:00:00
siliana,سليانـــــــة,0.00521528,14,0.0,2.64346,0.0717101,1.5367,0.0,0.0,3.5364,4.9299,7.89726,6.9941,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-11-14 00:00:00
lakhmess,لخمـــــــاس,0.00127018,15,0.000225,1.33365,0.0209465,0.208279,0.006314,0.127025,1.11476,0.351151,2.8123,2.73667,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-11-14 00:00:00
rmil,الرميـــــــل,0.00108653,16,0.0,0.6522,0.0184953,0.366609,0.01008,0.023287,2.37744,0.888117,2.3994,0.935,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-11-14 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.004,21.9515,0.159344,0.769402,0.056,0.3,2.40353,2.42034,6.06898,28.4462,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-11-14 00:00:00
rmel,الرمــــــل,0.00280298,18,0.0,0.963022,0.0431009,0.406276,0.0,0.0,1.88084,0.449726,4.26719,1.97654,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-11-14 00:00:00
nebhana,نبهانــــــة,0.0,19,0.0,1.8247,0.0133482,0.100418,0.0,0.0,2.10584,2.14031,5.78864,7.2286,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-11-14 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.00425,30.1544,0.19488,1.46264,0.033592,0.850685,4.64861,18.2983,17.7525,57.6925,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-11-14 00:00:00
elhaouareb,هـــــــوارب,0.00357576,21,0.0,0.300336,0.0507162,0.341693,0.0,0.0,1.44806,5.27843,5.73007,1.43813,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-11-14 00:00:00
sficifa,سفيسيفة,0.000718307,22,0.0,1.96426,0.0107383,0.109883,0.0,0.0,6.208,0.164286,7.55107,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-11-14 00:00:00
sidiach,سيدي يعيــــش,0.00181125,23,0.0,1.337,0.0263925,0.58759,0.0,0.202,0.0535782,0.0,1.33715,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-11-14 00:00:00
elbrek,البــــــــرك,0.000620063,24,0.0,0.07,0.0101883,0.583282,0.0,0.0,0.154071,0.430185,1.03687,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-11-14 00:00:00
bezirk,بزيـــــــغ,0.000218264,25,0.0,1.8148,0.0182791,1.31752,0.0,0.221,0.739386,0.218681,1.13433,1.1996,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-11-14 00:00:00
chiba,شيبـــــــة,0.0015319,26,0.0,1.0134,0.131075,0.959643,0.0,0.053721,0.876322,0.0781562,1.47857,0.4186,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-11-14 00:00:00
masri,مصــــــري,0.000597916,27,0.0,4.92498,0.0370192,0.263054,0.048711,0.206836,0.53555,0.26607,1.00494,4.49005,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-11-14 00:00:00
lebna,لبنــــــــة,0.00757147,28,0.003,6.73316,0.990635,2.45596,0.048,0.522967,2.41617,0.757752,2.87407,11.6737,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-11-14 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.828961,0.00373823,0.0703174,0.0,0.0,0.258733,0.0160534,0.661451,0.635799,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-11-14 00:00:00
abid,العبيـــــــد,0.000578471,30,0.0,3.41309,0.141206,2.64329,0.0,0.1213,1.04079,0.202475,0.998228,3.82889,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-11-14 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.8546,1.11216,10.1527,0.2258,1.711,14.3448,20.6159,64.5149,14.2594,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-11-13 00:00:00
sarrat,سراط,0.0,36,0.0,8.42483,0.0,6.11819,0.054121,2.4724,3.098,,5.87847,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-11-13 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,9.16084,0.0,1.86355,0.29198,1.72055,2.85609,0.166901,2.16202,19.193,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-11-13 00:00:00
kasseb,كســاب,0.0295869,3,0.081216,19.9741,0.175779,1.8544,1.10246,6.37286,3.56234,0.561489,2.89669,30.6352,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-11-13 00:00:00
barbara,بربرة,0.004488,4,0.05428,40.8939,0.253795,12.0022,0.107484,10.1932,6.0035,1.60999,4.27128,43.2863,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-11-13 00:00:00
sidisalem,سيدي ســــالم,0.0623847,5,0.44066,96.5213,2.6758,12.257,4.67918,41.0074,14.0,15.9479,32.6997,237.104,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-11-13 00:00:00
bouheurtma,بو هرتمـــــه,0.02006,6,0.07912,19.1571,0.150898,5.89944,1.53763,13.6171,4.76869,1.89643,4.76146,19.9606,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-11-13 00:00:00
joumine,جوميــــــن,0.0253475,7,0.098719,27.4462,0.622273,4.63316,1.30175,7.91488,3.36585,0.852506,3.15938,26.7199,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-11-13 00:00:00
ghezala,غزالـــــــة,0.00836955,8,0.0,4.26197,0.049177,0.390796,0.0,0.6515,0.368189,0.185735,0.44064,4.59194,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-11-13 00:00:00
melah,المالح,0.00141109,33,0.0,5.8042,0.216694,3.07609,0.0,0.0,2.26,0.0024611,2.71933,10.704,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-11-13 00:00:00
tine,الطين,0.0,34,0.0,4.135,0.0211696,0.888212,0.0,0.0,1.67,,2.77367,8.3458,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-11-13 00:00:00
sejnane,سجنــــــان,0.219258,9,0.730998,97.3016,2.87386,23.4594,9.49433,53.8397,10.0996,12.9459,7.6585,85.5457,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-11-13 00:00:00
zarga,الزرقة,0.0,10,0.0177,12.0,0.00482133,1.67118,0.1599,2.2636,1.72,0.0810543,1.15533,13.137,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-11-13 00:00:00
kebir,الكبير,0.00106743,31,0.0,5.5364,0.0186252,1.58253,0.0,1.5984,2.49617,0.321639,4.49488,5.8708,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-11-13 00:00:00
moula,المولى,0.00337329,32,0.0,25.5898,0.0364737,0.87438,0.0,0.0,2.53747,0.434132,4.86936,25.0006,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-11-13 00:00:00
selbarrak,سيدي البــــراق,0.0472352,11,0.24733,181.464,1.47225,25.7985,4.47493,37.7372,22.5991,8.68813,17.3936,173.759,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-11-13 00:00:00
ziatine,الزياتين,0.0,12,0.038617,17.3472,0.084073,1.81841,0.495587,3.43122,2.95,0.983172,3.57833,19.8604,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-11-13 00:00:00
gamgoum,القمقوم,0.00212766,13,0.0,17.7796,0.0564817,1.81841,0.0367,0.6685,1.41945,0.244496,0.77832,16.82,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-11-13 00:00:00
harka,الحركة,0.00643415,35,0.0,28.4393,0.112707,2.77152,0.0,0.0,2.95,,3.32833,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-11-13 00:00:00
siliana,سليانـــــــة,0.00521528,14,0.0,2.64346,0.0664948,1.53148,0.0,0.0,3.5364,4.91396,7.77938,7.0554,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-11-13 00:00:00
lakhmess,لخمـــــــاس,0.00127685,15,0.000297,1.33365,0.0196763,0.207009,0.006089,0.1268,1.11476,0.348303,2.77515,2.73667,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-11-13 00:00:00
rmil,الرميـــــــل,0.00108653,16,0.0,0.6522,0.0174088,0.365522,0.01008,0.023287,2.37744,0.886144,2.32015,0.935,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-11-13 00:00:00
birmcherga,بئر المشارقـــة,0.0167006,17,0.004,22.0011,0.159344,0.769402,0.052,0.296,2.40353,2.42034,5.98886,28.5026,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-11-13 00:00:00
rmel,الرمــــــل,0.00310765,18,0.0,0.963022,0.0402979,0.403473,0.0,0.0,1.88084,0.449726,4.2045,1.99468,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-11-13 00:00:00
nebhana,نبهانــــــة,0.0,19,0.0,1.8314,0.0133482,0.100418,0.0,0.0,2.10584,2.12036,5.71844,7.2438,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-11-13 00:00:00
sidisaad,سيدي سعـــد,0.0211638,20,0.0038,30.2288,0.19488,1.46264,0.029342,0.846435,4.64861,18.2479,17.5975,57.6925,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-11-13 00:00:00
elhaouareb,هـــــــوارب,0.00357576,21,0.0,0.300336,0.0471404,0.338118,0.0,0.0,1.44806,5.27843,5.6818,1.5006,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-11-13 00:00:00
sficifa,سفيسيفة,0.000912136,22,0.0,1.96426,0.01002,0.109165,0.0,0.0,6.208,0.163763,7.34413,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-11-13 00:00:00
sidiach,سيدي يعيــــش,0.00207,23,0.0,1.337,0.0245812,0.585779,0.0,0.202,0.0535782,0.0,1.33537,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-11-13 00:00:00
elbrek,البــــــــرك,0.000682069,24,0.0,0.07,0.00956824,0.582662,0.0,0.0,0.154071,0.430185,1.03173,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-11-13 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,1.8148,0.0180608,1.31731,0.0,0.221,0.739386,0.216074,1.10968,1.2128,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-11-13 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,1.0134,0.129543,0.958112,0.0,0.053721,0.876322,0.077207,1.44936,0.3985,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-11-13 00:00:00
masri,مصــــــري,0.000725375,27,0.015635,4.92498,0.0364213,0.262456,0.048711,0.206836,0.53555,0.264183,0.987092,4.45991,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-11-13 00:00:00
lebna,لبنــــــــة,0.0359507,28,0.004,6.73316,0.983064,2.44838,0.045,0.519967,2.41617,0.757752,2.79353,11.723,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-11-13 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.832304,0.00373823,0.0703174,0.0,0.0,0.258733,0.0160534,0.652826,0.638552,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-11-13 00:00:00
abid,العبيـــــــد,0.000897628,30,0.0,3.41309,0.140627,2.64271,0.0,0.1213,1.04079,0.201257,0.963535,3.836,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-11-13 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.8847,1.11216,10.1527,0.2058,1.691,14.3448,20.5792,64.0367,14.3144,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-11-12 00:00:00
sarrat,سراط,0.0,36,0.0,8.45548,0.0,6.11819,0.054121,2.4724,3.098,,5.7752,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-11-12 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,9.20794,0.0,1.86355,0.26952,1.69809,2.85609,0.166901,2.06682,19.2831,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-11-12 00:00:00
kasseb,كســاب,0.011845,3,0.081216,20.0278,0.146192,1.82481,1.02125,6.29165,3.56234,0.561489,2.77794,30.7566,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-11-12 00:00:00
barbara,بربرة,0.009196,4,0.0,40.9531,0.249307,11.9977,0.053204,10.1389,6.0035,1.60999,4.07116,43.4674,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-11-12 00:00:00
sidisalem,سيدي ســــالم,0.252804,5,0.44066,96.8993,2.61342,12.1946,4.23852,40.5668,14.0,15.7919,32.233,237.656,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-11-12 00:00:00
bouheurtma,بو هرتمـــــه,0.0343999,6,0.12413,19.2189,0.130838,5.87938,1.45851,13.538,4.76869,1.89643,4.6025,20.2079,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-11-12 00:00:00
joumine,جوميــــــن,0.02859,7,0.102439,27.5269,0.596925,4.60782,1.20303,7.81616,3.36585,0.852506,3.04718,26.7468,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-11-12 00:00:00
ghezala,غزالـــــــة,0.00123609,8,0.0,4.25487,0.0408075,0.382427,0.0,0.6515,0.368189,0.185735,0.428367,4.6067,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-11-12 00:00:00
melah,المالح,0.00857581,33,0.0,5.8042,0.215283,3.07468,0.0,0.0,2.26,0.0024611,2.644,10.764,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-11-12 00:00:00
tine,الطين,0.0015957,34,0.0,4.15,0.0211696,0.888212,0.0,0.0,1.67,,2.718,8.3685,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-11-12 00:00:00
sejnane,سجنــــــان,0.200528,9,0.729938,97.5534,2.6546,23.2401,8.76334,53.1087,10.0996,12.9046,7.32185,85.6039,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-11-12 00:00:00
zarga,الزرقة,0.0,10,0.0271,12.02,0.00482133,1.67118,0.1422,2.2459,1.72,0.0810543,1.098,13.176,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-11-12 00:00:00
kebir,الكبير,0.0,31,0.0,5.5364,0.0175577,1.58147,0.0,1.5984,2.49617,0.320282,4.41167,5.8708,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-11-12 00:00:00
moula,المولى,0.00252997,32,0.0,25.5898,0.0331004,0.871007,0.0,0.0,2.53747,0.431951,4.78478,25.0006,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-11-12 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.26034,181.685,1.42501,25.7513,4.2276,37.4899,22.5991,8.50777,16.6403,173.98,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-11-12 00:00:00
ziatine,الزياتين,0.0,12,0.038253,17.396,0.084073,1.81628,0.45697,3.39261,2.95,0.969578,3.48,19.9092,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-11-12 00:00:00
gamgoum,القمقوم,0.00279787,13,0.0,17.7796,0.054354,1.81628,0.0367,0.6685,1.41945,0.242455,0.731005,16.82,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-11-12 00:00:00
harka,الحركة,0.0,35,0.0,28.4393,0.106272,2.76509,0.0,0.0,2.95,,3.23,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-11-12 00:00:00
siliana,سليانـــــــة,0.00407444,14,0.0,2.64346,0.0612795,1.52626,0.0,0.0,3.5364,4.88199,7.6615,7.08605,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-11-12 00:00:00
lakhmess,لخمـــــــاس,0.00102954,15,0.000213,1.33365,0.0183994,0.205732,0.005792,0.126503,1.11476,0.345991,2.73799,2.73667,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-11-12 00:00:00
rmil,الرميـــــــل,0.000888975,16,0.0,0.6522,0.0163223,0.364436,0.01008,0.023287,2.37744,0.884171,2.2409,0.935,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-11-12 00:00:00
birmcherga,بئر المشارقـــة,0.0165139,17,0.004,22.0011,0.142644,0.752702,0.048,0.292,2.40353,2.42034,5.90875,28.559,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-11-12 00:00:00
rmel,الرمــــــل,0.00310765,18,0.0,0.963022,0.0371902,0.400365,0.0,0.0,1.88084,0.449726,4.1418,2.03096,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-11-12 00:00:00
nebhana,نبهانــــــة,0.00203213,19,0.0,1.8381,0.0133482,0.100418,0.0,0.0,2.10584,2.09456,5.64825,7.259,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-11-12 00:00:00
sidisaad,سيدي سعـــد,0.01786,20,0.0,30.2288,0.173717,1.44148,0.025542,0.842635,4.64861,18.2479,17.4425,57.7921,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-11-12 00:00:00
elhaouareb,هـــــــوارب,0.00312879,21,0.0,0.300336,0.0435647,0.334542,0.0,0.0,1.44806,5.27843,5.63354,1.56308,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-11-12 00:00:00
sficifa,سفيسيفة,0.000912136,22,0.0,1.96426,0.00910788,0.108253,0.0,0.0,6.208,0.16324,7.1372,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-11-12 00:00:00
sidiach,سيدي يعيــــش,0.00207,23,0.0,1.337,0.0225112,0.583709,0.0,0.202,0.0535782,0.0,1.33358,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-11-12 00:00:00
elbrek,البــــــــرك,0.000682069,24,0.0,0.07,0.00888617,0.58198,0.0,0.0,0.154071,0.430185,1.0266,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-11-12 00:00:00
bezirk,بزيـــــــغ,0.00104037,25,0.0,1.8206,0.0180608,1.31731,0.0,0.221,0.739386,0.215462,1.08504,1.226,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-11-12 00:00:00
chiba,شيبـــــــة,0.00133673,26,0.0,1.01908,0.129543,0.958112,0.0,0.053721,0.876322,0.0524522,1.42015,0.38644,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-11-12 00:00:00
masri,مصــــــري,0.000775164,27,0.0,4.94074,0.0356959,0.26173,0.033076,0.191201,0.53555,0.264183,0.969241,4.4373,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-11-12 00:00:00
lebna,لبنــــــــة,0.00812271,28,0.003,6.70693,0.947113,2.41243,0.041,0.515967,2.41617,0.744312,2.71299,11.723,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-11-12 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.835648,0.00373823,0.0703174,0.0,0.0,0.258733,0.0160534,0.644202,0.641558,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-11-12 00:00:00
abid,العبيـــــــد,0.000837786,30,0.0,3.41309,0.13973,2.64181,0.0,0.1213,1.04079,0.197764,0.928842,3.84311,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-11-12 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.9147,1.11216,10.1527,0.1858,1.671,14.3448,20.5436,63.5586,14.3694,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-11-11 00:00:00
sarrat,سراط,0.0,36,0.04,8.4708,0.0,6.13477,0.054121,2.48897,3.098,,5.67193,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-11-11 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,9.25504,0.0,1.86355,0.24706,1.67563,2.85609,0.166901,1.97161,19.3733,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-11-11 00:00:00
kasseb,كســاب,0.0,3,0.081216,20.0993,0.134347,1.81297,0.940032,6.21043,3.56234,0.561489,2.6592,30.878,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-11-11 00:00:00
barbara,بربرة,0.0105666,4,0.0,40.9531,0.240111,11.9885,0.053204,10.1389,6.0035,1.60388,3.87104,43.6201,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-11-11 00:00:00
sidisalem,سيدي ســــالم,0.15463,5,0.34526,97.0883,2.36061,11.9418,3.79786,40.1261,14.0,15.6138,31.7663,238.485,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-11-11 00:00:00
bouheurtma,بو هرتمـــــه,0.0170756,6,0.138163,19.3116,0.0964383,5.84498,1.33438,13.4138,4.76869,1.89643,4.44355,20.4009,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-11-11 00:00:00
joumine,جوميــــــن,0.0149998,7,0.091669,27.6076,0.568335,4.57923,1.10059,7.71372,3.36585,0.834753,2.93499,26.7468,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-11-11 00:00:00
